STATE,ALLCOUNTIES,Time 1,Time 2,Time 3
Texas,Fayette,Naur,Naur,Yes
Texas,Fisher,Naur,Yes,Yes
Texas,Floyd,Naur,Yes,Yes
Texas,Foard,Naur,Yes,Yes
Texas,Fort Bend,Naur,Naur,Yes
Texas,Franklin,Naur,Yes,Yes
Texas,Freestone,Naur,Yes,Yes
Texas,Frio,Naur,Yes,Yes
Texas,Gaines,Naur,Yes,Yes
Texas,Galveston,Yes,Yes,Yes
Texas,Garza,Naur,Yes,Yes
Texas,Gillespie,Naur,Yes,Yes
Texas,Glasscock,Naur,Yes,Yes
Texas,Goliad,Naur,Naur,Yes
Texas,Gonzales,Naur,Yes,Yes
Texas,Gray,Naur,Yes,Yes
Texas,Grayson,Naur,Yes,Yes
Texas,Gregg,Naur,Yes,Yes
Texas,Grimes,Naur,Naur,Yes
Texas,Guadalupe,Naur,Yes,Yes
Texas,Hale,Naur,Yes,Yes
Texas,Hall,Naur,Yes,Yes
Texas,Hamilton,Naur,Yes,Yes
Texas,Hansford,Naur,Yes,Yes
Texas,Hardeman,Naur,Yes,Yes
Texas,Hardin,Naur,Yes,Yes
Texas,Harris,Yes,Yes,Yes
Texas,Harrison,Naur,Yes,Yes
Texas,Hartley,Naur,Yes,Yes
Texas,Haskell,Naur,Yes,Yes
Texas,Hays,Naur,Yes,Yes
Texas,Hemphill,Naur,Yes,Yes
Texas,Henderson,Naur,Yes,Yes
Texas,Hidalgo,Naur,Naur,Yes
Texas,Hill,Naur,Yes,Yes
Texas,Hockley,Naur,Yes,Yes
Texas,Hood,Naur,Yes,Yes
Texas,Hopkins,Naur,Yes,Yes
Texas,Houston,Naur,Yes,Yes
Texas,Howard,Naur,Yes,Yes
Texas,Hudspeth,Naur,Yes,Yes
Texas,Hunt,Naur,Yes,Yes
Texas,Hutchinson,Naur,Yes,Yes
Texas,Irion,Naur,Yes,Yes
Texas,Jack,Naur,Yes,Yes
Texas,Jackson,Naur,Naur,Yes
Texas,Jasper,Naur,Yes,Yes
Texas,Jeff Davis,Naur,Yes,Yes
Texas,Jefferson,Yes,Yes,Yes
Texas,Jim Hogg,Naur,Naur,Yes
Texas,Jim Wells,Naur,Naur,Yes
Texas,Johnson,Naur,Yes,Yes
Texas,Jones,Naur,Yes,Yes
Texas,Karnes,Naur,Yes,Yes
Texas,Kaufman,Naur,Yes,Yes
Texas,Kendall,Naur,Yes,Yes
Texas,Kenedy,Naur,Naur,Yes
Texas,Kent,Naur,Yes,Yes
Texas,Kerr,Naur,Yes,Yes
Texas,Kimble,Naur,Yes,Yes
Texas,King,Naur,Yes,Yes
Texas,Kinney,Naur,Yes,Yes
Texas,Kleberg,Naur,Naur,Yes
Texas,Knox,Naur,Yes,Yes
Texas,La Salle,Naur,Naur,Yes
Texas,Lamar,Naur,Yes,Yes
Texas,Lamb,Naur,Yes,Yes
Texas,Lampasas,Naur,Yes,Yes
Texas,Lavaca,Naur,Naur,Yes
Texas,Lee,Naur,Yes,Yes
Texas,Leon,Naur,Yes,Yes
Texas,Liberty,Naur,Yes,Yes
Texas,Limestone,Naur,Yes,Yes
Texas,Lipscomb,Naur,Yes,Yes
Texas,Live Oak,Naur,Naur,Yes
Texas,Llano,Naur,Yes,Yes
Texas,Loving,Naur,Yes,Yes
Texas,Lubbock,Naur,Yes,Yes
Texas,Lynn,Naur,Yes,Yes
Texas,Madison,Naur,Naur,Yes
Texas,Marion,Naur,Yes,Yes
Texas,Martin,Naur,Yes,Yes
Texas,Mason,Naur,Yes,Yes
Texas,Matagorda,Naur,Naur,Yes
Texas,Maverick,Naur,Yes,Yes
Texas,McCulloch,Naur,Yes,Yes
Texas,McLennan,Yes,Yes,Yes
Texas,McMullen,Naur,Naur,Yes
Texas,Medina,Naur,Yes,Yes
Texas,Menard,Naur,Yes,Yes
Texas,Midland,Naur,Yes,Yes
Texas,Milam,Naur,Yes,Yes
Texas,Mills,Naur,Yes,Yes
Texas,Mitchell,Naur,Yes,Yes
Texas,Montague,Naur,Yes,Yes
Texas,Montgomery,Naur,Naur,Yes
Texas,Moore,Naur,Yes,Yes
Texas,Morris,Naur,Yes,Yes
Texas,Motley,Naur,Yes,Yes
Texas,Nacogdoches,Naur,Yes,Yes
Texas,Navarro,Naur,Yes,Yes
Texas,Newton,Naur,Yes,Yes
Texas,Nolan,Naur,Yes,Yes
Texas,Nueces,Naur,Naur,Yes
Texas,Ochiltree,Naur,Yes,Yes
Texas,Oldham,Naur,Yes,Yes
Texas,Orange,Naur,Yes,Yes
Texas,Palo Pinto,Naur,Yes,Yes
Texas,Panola,Naur,Yes,Yes
Texas,Parker,Naur,Yes,Yes
Texas,Parmer,Naur,Yes,Yes
Texas,Pecos,Naur,Yes,Yes
Texas,Polk,Naur,Yes,Yes
Texas,Potter,Yes,Yes,Yes
Texas,Presidio,Naur,Yes,Yes
Texas,Rains,Naur,Yes,Yes
Texas,Randall,Yes,Yes,Yes
Texas,Reagan,Naur,Yes,Yes
Texas,Real,Naur,Yes,Yes
Texas,Red River,Naur,Yes,Yes
Texas,Reeves,Naur,Yes,Yes
Texas,Refugio,Naur,Naur,Yes
Texas,Roberts,Naur,Yes,Yes
Texas,Robertson,Naur,Yes,Yes
Texas,Rockwall,Naur,Yes,Yes
Texas,Runnels,Naur,Yes,Yes
Texas,Rusk,Naur,Yes,Yes
Texas,Sabine,Naur,Yes,Yes
Texas,San Augustine,Naur,Yes,Yes
Texas,San Jacinto,Naur,Naur,Yes
Texas,San Patricio,Naur,Naur,Yes
Texas,San Saba,Naur,Yes,Yes
Texas,Schleicher,Naur,Yes,Yes
Texas,Scurry,Naur,Yes,Yes
Texas,Shackelford,Naur,Yes,Yes
Texas,Shelby,Naur,Yes,Yes
Texas,Sherman,Naur,Yes,Yes
Texas,Smith,Naur,Yes,Yes
Texas,Somervell,Naur,Yes,Yes
Texas,Starr,Naur,Naur,Yes
Texas,Stephens,Naur,Yes,Yes
Texas,Sterling,Naur,Yes,Yes
Texas,Stonewall,Naur,Yes,Yes
Texas,Sutton,Naur,Yes,Yes
Texas,Swisher,Naur,Yes,Yes
Texas,Tarrant,Yes,Yes,Yes
Texas,Taylor,Naur,Yes,Yes
Texas,Terrell,Naur,Yes,Yes
Texas,Terry,Naur,Yes,Yes
Texas,Throckmorton,Naur,Yes,Yes
Texas,Titus,Naur,Yes,Yes
Texas,Tom Green,Naur,Yes,Yes
Texas,Travis,Yes,Yes,Yes
Texas,Trinity,Naur,Yes,Yes
Texas,Tyler,Naur,Yes,Yes
Texas,Upshur,Naur,Yes,Yes
Texas,Upton,Naur,Yes,Yes
Texas,Uvalde,Naur,Yes,Yes
Texas,Val Verde,Naur,Yes,Yes
Texas,Van Zandt,Naur,Yes,Yes
Texas,Victoria,Naur,Naur,Yes
Texas,Walker,Naur,Naur,Yes
Texas,Waller,Naur,Naur,Yes
Texas,Ward,Naur,Yes,Yes
Texas,Washington,Naur,Yes,Yes
Texas,Webb,Naur,Naur,Yes
Texas,Wharton,Naur,Naur,Yes
Texas,Wheeler,Naur,Yes,Yes
Texas,Wichita,Naur,Yes,Yes
Texas,Wilbarger,Naur,Yes,Yes
Texas,Willacy,Naur,Naur,Yes
Texas,Williamson,Naur,Yes,Yes
Texas,Wilson,Naur,Yes,Yes
Texas,Winkler,Naur,Yes,Yes
Texas,Wise,Naur,Yes,Yes
Texas,Wood,Naur,Yes,Yes
Texas,Yoakum,Naur,Yes,Yes
Texas,Young,Naur,Yes,Yes
Texas,Zapata,Naur,Naur,Yes
Texas,Zavala,Naur,Yes,Yes
Utah,Beaver,Naur,Yes,Naur
Utah,Box Elder,Naur,Yes,Naur
Utah,Cache,Naur,Yes,Naur
Utah,Carbon,Naur,Yes,Naur
Utah,Daggett,Naur,Yes,Naur
Utah,Davis,Naur,Yes,Naur
Utah,Duchesne,Naur,Yes,Naur
Utah,Emery,Naur,Yes,Naur
Utah,Garfield,Naur,Yes,Naur
Utah,Grand,Naur,Yes,Naur
Utah,Iron,Naur,Yes,Naur
Utah,Juab,Naur,Yes,Naur
Utah,Kane,Naur,Yes,Naur
Utah,Millard,Naur,Yes,Naur
Utah,Morgan,Naur,Yes,Naur
Utah,Piute,Naur,Yes,Naur
Utah,Rich,Naur,Yes,Naur
Utah,Salt Lake,Naur,Yes,Naur
Utah,San Juan,Naur,Yes,Naur
Utah,Sanpete,Naur,Yes,Naur
Utah,Sevier,Naur,Yes,Naur
Utah,Summit,Naur,Yes,Naur
Utah,Tooele,Naur,Yes,Naur
Utah,Uintah,Naur,Yes,Naur
Utah,Utah,Naur,Yes,Naur
Utah,Wasatch,Naur,Yes,Naur
Utah,Washington,Naur,Yes,Naur
Utah,Wayne,Naur,Yes,Naur
Utah,Weber,Yes,Yes,Naur
Vermont,Addison,Naur,Yes,Yes
Vermont,Bennington,Naur,Yes,Yes
Vermont,Caledonia,Naur,Yes,Yes
Vermont,Chittenden,Naur,Yes,Yes
Vermont,Essex,Naur,Yes,Yes
Vermont,Franklin,Naur,Yes,Yes
Vermont,Grand Isle,Naur,Yes,Yes
Vermont,Lamoille,Naur,Yes,Yes
Vermont,Orange,Naur,Yes,Yes
Vermont,Orleans,Naur,Yes,Yes
Vermont,Rutland,Naur,Yes,Yes
Vermont,Washington,Naur,Yes,Yes
Vermont,Windham,Naur,Yes,Yes
Vermont,Windsor,Naur,Yes,Yes
Virginia,Accomack,Naur,Yes,Yes
Virginia,Albemarle,Naur,Yes,Yes
Virginia,Alexandria city,Naur,Yes,Yes
Virginia,Alleghany,Naur,Yes,Yes
Virginia,Amelia,Naur,Yes,Yes
Virginia,Amherst,Naur,Yes,Yes
Virginia,Appomattox,Naur,Yes,Yes
Virginia,Arlington,Naur,Yes,Yes
Virginia,Augusta,Naur,Yes,Yes
Virginia,Bath,Naur,Yes,Yes
Virginia,Bedford,Naur,Yes,Yes
Virginia,Bedford City,Naur,Yes,Yes
Virginia,Bland,Naur,Yes,Yes
Virginia,Botetourt,Naur,Yes,Yes
Virginia,Bristol City,Naur,Yes,Yes
Virginia,Brunswick,Naur,Yes,Yes
Virginia,Buchanan,Naur,Yes,Yes
Virginia,Buckingham,Naur,Yes,Yes
Virginia,Buena Vista City,Naur,Yes,Yes
Virginia,Campbell,Naur,Yes,Yes
Virginia,Caroline,Naur,Yes,Yes
Virginia,Carroll,Naur,Yes,Yes
Virginia,Charles City,Naur,Yes,Yes
Virginia,Charlotte,Naur,Yes,Yes
Virginia,Charlottesville City,Naur,Yes,Yes
Virginia,Chesapeake City,Yes,Yes,Yes
Virginia,Chesterfield,Naur,Yes,Yes
Virginia,Clarke,Naur,Yes,Yes
Virginia,Clifton Forge City,Naur,Yes,Yes
Virginia,Colonial Heights City,Naur,Yes,Yes
Virginia,Covington City,Naur,Yes,Yes
Virginia,Craig,Naur,Yes,Yes
Virginia,Culpeper,Naur,Yes,Yes
Virginia,Cumberland,Naur,Yes,Yes
Virginia,Danville City,Naur,Yes,Yes
Virginia,Dickenson,Naur,Yes,Yes
Virginia,Dinwiddie,Naur,Yes,Yes
Virginia,Elizabeth City,Naur,Yes,Yes
Virginia,Emporia City,Naur,Yes,Yes
Virginia,Essex,Naur,Yes,Yes
Virginia,Fairfax,Naur,Yes,Yes
Virginia,Fairfax City,Naur,Yes,Yes
Virginia,Falls Church City,Naur,Yes,Yes
Virginia,Fauquier,Naur,Yes,Yes
Virginia,Floyd,Naur,Yes,Yes
Virginia,Fluvanna,Naur,Yes,Yes
Virginia,Franklin,Naur,Yes,Yes
Virginia,Franklin City,Naur,Yes,Yes
Virginia,Frederick,Naur,Yes,Yes
Virginia,Fredericksburg City,Naur,Yes,Yes
Virginia,Galax City,Naur,Yes,Yes
Virginia,Giles,Naur,Yes,Yes
Virginia,Gloucester,Naur,Yes,Yes
Virginia,Goochland,Naur,Yes,Yes
Virginia,Grayson,Naur,Yes,Yes
Virginia,Greene,Naur,Yes,Yes
Virginia,Greensville,Naur,Yes,Yes
Virginia,Halifax,Naur,Yes,Yes
Virginia,Hampton City,Yes,Yes,Yes
Virginia,Hanover,Naur,Yes,Yes
Virginia,Harrisonburg City,Naur,Yes,Yes
Virginia,Henrico,Yes,Yes,Yes
Virginia,Henry,Naur,Yes,Yes
Virginia,Highland,Naur,Yes,Yes
Virginia,Hopewell City,Naur,Yes,Yes
Virginia,Isle Of Wight,Naur,Yes,Yes
Virginia,James City,Naur,Yes,Yes
Virginia,King And Queen,Naur,Yes,Yes
Virginia,King George,Naur,Yes,Yes
Virginia,King William,Naur,Yes,Yes
Virginia,Lancaster,Naur,Yes,Yes
Virginia,Lee,Naur,Yes,Yes
Virginia,Lexington City,Naur,Yes,Yes
Virginia,Loudoun,Naur,Yes,Yes
Virginia,Louisa,Naur,Yes,Yes
Virginia,Lunenburg,Naur,Yes,Yes
Virginia,Lynchburg City,Yes,Yes,Yes
Virginia,Madison,Naur,Yes,Yes
Virginia,Manassas City,Naur,Yes,Yes
Virginia,Manassas Park City,Naur,Yes,Yes
Virginia,Martinsville City,Naur,Yes,Yes
Virginia,Mathews,Naur,Yes,Yes
Virginia,Mecklenburg,Naur,Yes,Yes
Virginia,Middlesex,Naur,Yes,Yes
Virginia,Montgomery,Naur,Yes,Yes
Virginia,Nansemond,Naur,Yes,Yes
Virginia,Nelson,Naur,Yes,Yes
Virginia,New Kent,Naur,Yes,Yes
Virginia,Newport News City,Yes,Yes,Yes
Virginia,Norfolk City,Naur,Yes,Yes
Virginia,Northampton,Naur,Yes,Yes
Virginia,Northumberland,Naur,Yes,Yes
Virginia,Norton City,Naur,Yes,Yes
Virginia,Nottoway,Naur,Yes,Yes
Virginia,Orange,Naur,Yes,Yes
Virginia,Page,Naur,Yes,Yes
Virginia,Patrick,Naur,Yes,Yes
Virginia,Petersburg City,Naur,Yes,Yes
Virginia,Pittsylvania,Naur,Yes,Yes
Virginia,Poquoson City,Naur,Yes,Yes
Virginia,Portsmouth City,Yes,Yes,Yes
Virginia,Powhatan,Naur,Yes,Yes
Virginia,Prince Edward,Naur,Yes,Yes
Virginia,Prince George,Naur,Yes,Yes
Virginia,Prince William,Naur,Yes,Yes
Virginia,Pulaski,Naur,Yes,Yes
Virginia,Radford City,Naur,Yes,Yes
Virginia,Rappahannock,Naur,Yes,Yes
Virginia,Richmond,Naur,Yes,Yes
Virginia,Richmond City,Yes,Yes,Yes
Virginia,Roanoke,Yes,Yes,Yes
Virginia,Roanoke City,Yes,Yes,Yes
Virginia,Rockbridge,Naur,Yes,Yes
Virginia,Rockingham,Naur,Yes,Yes
Virginia,Russell,Naur,Yes,Yes
Virginia,Salem City,Yes,Yes,Yes
Virginia,Scott,Naur,Yes,Yes
Virginia,Shenandoah,Naur,Yes,Yes
Virginia,Smyth,Naur,Yes,Yes
Virginia,Southampton,Naur,Yes,Yes
Virginia,Spotsylvania,Naur,Yes,Yes
Virginia,Stafford,Naur,Yes,Yes
Virginia,Staunton City,Naur,Yes,Yes
Virginia,Suffolk City,Naur,Yes,Yes
Virginia,Surry,Naur,Yes,Yes
Virginia,Sussex,Naur,Yes,Yes
Virginia,Tazewell,Naur,Yes,Yes
Virginia,Virginia Beach City,Yes,Yes,Yes
Virginia,Warren,Naur,Yes,Yes
Virginia,Warwick,Naur,Yes,Yes
Virginia,Washington,Naur,Yes,Yes
Virginia,Waynesboro City,Naur,Yes,Yes
Virginia,Westmoreland,Naur,Yes,Yes
Virginia,Williamsburg City,Naur,Yes,Yes
Virginia,Winchester City,Naur,Yes,Yes
Virginia,Wise,Naur,Yes,Yes
Virginia,Wythe,Naur,Yes,Yes
Virginia,York,Naur,Yes,Yes
Washington,Adams,Naur,Naur,Yes
Washington,Asotin,Naur,Naur,Yes
Washington,Benton,Naur,Naur,Yes
Washington,Chelan,Naur,Naur,Yes
Washington,Clallam,Naur,Naur,Yes
Washington,Clark,Naur,Naur,Yes
Washington,Columbia,Naur,Naur,Yes
Washington,Cowlitz,Naur,Naur,Yes
Washington,Douglas,Naur,Naur,Yes
Washington,Ferry,Naur,Naur,Yes
Washington,Franklin,Naur,Naur,Yes
Washington,Garfield,Naur,Naur,Yes
Washington,Grant,Naur,Naur,Yes
Washington,Grays Harbor,Naur,Naur,Yes
Washington,Island,Naur,Naur,Yes
Washington,Jefferson,Naur,Naur,Yes
Washington,King,Yes,Yes,Yes
Washington,Kitsap,Naur,Naur,Yes
Washington,Kittitas,Naur,Naur,Yes
Washington,Klickitat,Naur,Naur,Yes
Washington,Lewis,Naur,Naur,Yes
Washington,Lincoln,Naur,Naur,Yes
Washington,Mason,Naur,Naur,Yes
Washington,Okanogan,Naur,Naur,Yes
Washington,Pacific,Naur,Naur,Yes
Washington,Pend Oreille,Naur,Naur,Yes
Washington,Pierce,Yes,Naur,Yes
Washington,San Juan,Naur,Naur,Yes
Washington,Skagit,Naur,Naur,Yes
Washington,Skamania,Naur,Naur,Yes
Washington,Snohomish,Naur,Naur,Yes
Washington,Spokane,Yes,Naur,Yes
Washington,Stevens,Naur,Naur,Yes
Washington,Thurston,Naur,Naur,Yes
Washington,Wahkiakum,Naur,Naur,Yes
Washington,Walla Walla,Naur,Naur,Yes
Washington,Whatcom,Naur,Naur,Yes
Washington,Whitman,Naur,Naur,Yes
Washington,Yakima,Naur,Naur,Yes
West Virginia,Barbour,Naur,Yes,Yes
West Virginia,Berkeley,Naur,Yes,Yes
West Virginia,Boone,Naur,Yes,Yes
West Virginia,Braxton,Naur,Yes,Yes
West Virginia,Brooke,Naur,Yes,Yes
West Virginia,Cabell,Yes,Yes,Yes
West Virginia,Calhoun,Naur,Yes,Yes
West Virginia,Clay,Naur,Yes,Yes
West Virginia,Doddridge,Naur,Yes,Yes
West Virginia,Fayette,Naur,Yes,Yes
West Virginia,Gilmer,Naur,Yes,Yes
West Virginia,Grant,Naur,Yes,Yes
West Virginia,Greenbrier,Naur,Yes,Yes
West Virginia,Hampshire,Naur,Yes,Yes
West Virginia,Hancock,Naur,Yes,Yes
West Virginia,Hardy,Naur,Yes,Yes
West Virginia,Harrison,Naur,Yes,Yes
West Virginia,Jackson,Naur,Yes,Yes
West Virginia,Jefferson,Naur,Yes,Yes
West Virginia,Kanawha,Yes,Yes,Yes
West Virginia,Lewis,Naur,Yes,Yes
West Virginia,Lincoln,Naur,Yes,Yes
West Virginia,Logan,Naur,Yes,Yes
West Virginia,Marion,Naur,Yes,Yes
West Virginia,Marshall,Yes,Yes,Yes
West Virginia,Mason,Naur,Yes,Yes
West Virginia,McDowell,Naur,Yes,Yes
West Virginia,Mercer,Naur,Yes,Yes
West Virginia,Mineral,Naur,Yes,Yes
West Virginia,Mingo,Naur,Yes,Yes
West Virginia,Monongalia,Naur,Yes,Yes
West Virginia,Monroe,Naur,Yes,Yes
West Virginia,Morgan,Naur,Yes,Yes
West Virginia,Nicholas,Naur,Yes,Yes
West Virginia,Ohio,Yes,Yes,Yes
West Virginia,Pendleton,Naur,Yes,Yes
West Virginia,Pleasants,Naur,Yes,Yes
West Virginia,Pocahontas,Naur,Yes,Yes
West Virginia,Preston,Naur,Yes,Yes
West Virginia,Putnam,Naur,Yes,Yes
West Virginia,Raleigh,Naur,Yes,Yes
West Virginia,Randolph,Naur,Yes,Yes
West Virginia,Ritchie,Naur,Yes,Yes
West Virginia,Roane,Naur,Yes,Yes
West Virginia,Summers,Naur,Yes,Yes
West Virginia,Taylor,Naur,Yes,Yes
West Virginia,Tucker,Naur,Yes,Yes
West Virginia,Tyler,Naur,Yes,Yes
West Virginia,Upshur,Naur,Yes,Yes
West Virginia,Wayne,Yes,Yes,Yes
West Virginia,Webster,Naur,Yes,Yes
West Virginia,Wetzel,Naur,Yes,Yes
West Virginia,Wirt,Naur,Yes,Yes
West Virginia,Wood,Naur,Yes,Yes
West Virginia,Wyoming,Naur,Yes,Yes
Wisconsin,Adams,Naur,Yes,Yes
Wisconsin,Ashland,Naur,Yes,Yes
Wisconsin,Barron,Naur,Yes,Yes
Wisconsin,Bayfield,Naur,Yes,Yes
Wisconsin,Brown,Naur,Yes,Yes
Wisconsin,Buffalo,Naur,Yes,Yes
Wisconsin,Burnett,Naur,Yes,Yes
Wisconsin,Calumet,Naur,Yes,Yes
Wisconsin,Chippewa,Naur,Yes,Yes
Wisconsin,Clark,Naur,Yes,Yes
Wisconsin,Columbia,Naur,Yes,Yes
Wisconsin,Crawford,Naur,Yes,Yes
Wisconsin,Dane,Naur,Yes,Yes
Wisconsin,Dodge,Naur,Yes,Yes
Wisconsin,Door,Naur,Yes,Yes
Wisconsin,Douglas,Yes,Yes,Yes
Wisconsin,Dunn,Naur,Yes,Yes
Wisconsin,Eau Claire,Naur,Yes,Yes
Wisconsin,Florence,Naur,Yes,Yes
Wisconsin,Fond du Lac,Naur,Yes,Yes
Wisconsin,Forest,Naur,Yes,Yes
Wisconsin,Grant,Yes,Yes,Yes
Wisconsin,Green,Naur,Yes,Yes
Wisconsin,Green Lake,Naur,Yes,Yes
Wisconsin,Iowa,Naur,Yes,Yes
Wisconsin,Iron,Naur,Yes,Yes
Wisconsin,Jackson,Naur,Yes,Yes
Wisconsin,Jefferson,Naur,Yes,Yes
Wisconsin,Juneau,Naur,Yes,Yes
Wisconsin,Kenosha,Yes,Yes,Yes
Wisconsin,Kewaunee,Naur,Yes,Yes
Wisconsin,La Crosse,Naur,Yes,Yes
Wisconsin,Lafayette,Naur,Yes,Yes
Wisconsin,Langlade,Naur,Yes,Yes
Wisconsin,Lincoln,Naur,Yes,Yes
Wisconsin,Manitowoc,Naur,Yes,Yes
Wisconsin,Marathon,Naur,Yes,Yes
Wisconsin,Marinette,Naur,Yes,Yes
Wisconsin,Marquette,Naur,Yes,Yes
Wisconsin,Menominee,Naur,Yes,Yes
Wisconsin,Milwaukee,Yes,Yes,Yes
Wisconsin,Monroe,Naur,Yes,Yes
Wisconsin,Oconto,Naur,Yes,Yes
Wisconsin,Oneida,Naur,Yes,Yes
Wisconsin,Outagamie,Naur,Yes,Yes
Wisconsin,Ozaukee,Naur,Yes,Yes
Wisconsin,Pepin,Naur,Yes,Yes
Wisconsin,Pierce,Naur,Yes,Yes
Wisconsin,Polk,Naur,Yes,Yes
Wisconsin,Portage,Naur,Yes,Yes
Wisconsin,Price,Naur,Yes,Yes
Wisconsin,Racine,Yes,Yes,Yes
Wisconsin,Richland,Naur,Yes,Yes
Wisconsin,Rock,Naur,Yes,Yes
Wisconsin,Rusk,Naur,Yes,Yes
Wisconsin,Sauk,Naur,Yes,Yes
Wisconsin,Sawyer,Naur,Yes,Yes
Wisconsin,Shawano,Naur,Yes,Yes
Wisconsin,Sheboygan,Naur,Yes,Yes
Wisconsin,St Croix,Naur,Yes,Yes
Wisconsin,Taylor,Naur,Yes,Yes
Wisconsin,Trempealeau,Naur,Yes,Yes
Wisconsin,Vernon,Naur,Yes,Yes
Wisconsin,Vilas,Naur,Yes,Yes
Wisconsin,Walworth,Naur,Yes,Yes
Wisconsin,Washburn,Naur,Yes,Yes
Wisconsin,Washington,Naur,Yes,Yes
Wisconsin,Waukesha,Yes,Yes,Yes
Wisconsin,Waupaca,Naur,Yes,Yes
Wisconsin,Waushara,Naur,Yes,Yes
Wisconsin,Winnebago,Yes,Yes,Yes
Wisconsin,Wood,Naur,Yes,Yes
Wyoming,Albany,Naur,Yes,Yes
Wyoming,Big Horn,Naur,Yes,Yes
Wyoming,Campbell,Naur,Yes,Yes
Wyoming,Carbon,Naur,Yes,Yes
Wyoming,Converse,Naur,Yes,Yes
Wyoming,Crook,Naur,Yes,Yes
Wyoming,Fremont,Naur,Yes,Yes
Wyoming,Goshen,Naur,Yes,Yes
Wyoming,Hot Springs,Naur,Yes,Yes
Wyoming,Johnson,Naur,Yes,Yes
Wyoming,Laramie,Naur,Yes,Yes
Wyoming,Lincoln,Naur,Yes,Yes
Wyoming,Natrona,Naur,Yes,Yes
Wyoming,Niobrara,Naur,Yes,Yes
Wyoming,Park,Naur,Yes,Yes
Wyoming,Platte,Naur,Yes,Yes
Wyoming,Sheridan,Naur,Yes,Yes
Wyoming,Sublette,Naur,Yes,Yes
Wyoming,Sweetwater,Naur,Yes,Yes
Wyoming,Teton,Naur,Yes,Yes
Wyoming,Uinta,Naur,Yes,Yes
Wyoming,Washakie,Naur,Yes,Yes
Wyoming,Weston,Naur,Yes,Yes
Wyoming,Yellowstone National Park,Naur,Yes,Yes
